table,bucket,bucket_slug,bucket_count,model,display,N,SDPE_pct,SDPE_lo,SDPE_hi,MAPE_pct,MedAPE_pct,MSPE_pct,RMSPE_pct,R2,R2_alpha,time_ms
2d_by_size,"$[5,10]$",5_10,360,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),360,9.293931064950955,8.634338791373175,9.908356128647322,33.909904810638174,34.083125630354886,-33.909904810638174,35.157059922097226,0.7171610313071918,-6.432916162520772,10.29954999103205
2d_by_size,"$[5,10]$",5_10,360,Asymptotic_MST,Asymptotic MST ratio,360,10.458057953989988,9.725271275271362,11.134699214991398,25.640439789261443,25.826597218551285,-25.63167933517395,27.677611050144133,0.8240939796217455,-3.8062973428935747,10.54865002515725
2d_by_size,"$[5,10]$",5_10,360,BHH_region,BHH (sampling region),360,28.630906122956286,23.853022646810256,33.69028683305292,22.30442244116075,19.044725808753817,-7.052799425133251,29.448153435296195,0.8470254711185117,---,0.06569997640326619
2d_by_size,"$[5,10]$",5_10,360,LGBM_V4,GART 2.0 (32-feature variant),360,3.9966681366333887,3.642226444933926,4.33949015393511,3.001702729321742,2.2184551307420772,0.06261668053267298,3.9916045156288034,0.9960738534231667,0.9196148977971335,13.077099996735301
2d_by_size,"$[5,10]$",5_10,360,Interp_V3,Interpretable (same features),360,6.405769629814888,5.93031008411069,6.840267682297066,5.129599937400927,4.387937571096362,0.06903941063939606,6.397239090251403,0.9922548854377237,---,209.65969999997463
2d_by_size,"$[11,50]$",11_50,480,GART_2.0,GART 2.0,480,5.8297121300795975,5.314517283774929,6.3519134169710165,4.068629905969568,2.656654288102108,-0.8087362379195294,5.879523331568266,0.9944512925194898,0.7076710768022317,82.56670000264421
2d_by_size,"$[11,50]$",11_50,480,GART,GART 1.0,480,6.424228229240922,5.849392715771283,6.950769411268028,4.558191046799313,2.9576707752717253,0.6658076987660685,6.4519785795315725,0.9912470801205308,0.7154202139619518,37.30870000435965
2d_by_size,"$[11,50]$",11_50,480,MST_Ratio,Fixed MST scaling,480,9.656322684462959,8.858611482093684,10.426631153769964,15.164365125313783,13.628464344200165,-14.749787486021365,17.62403299909089,0.9492365429880101,-1.4630310622901548,11.50860000052485
2d_by_size,"$[11,50]$",11_50,480,Hilbert,Custom Hilbert sort,480,10.373496140856245,9.727384027085135,11.072161466903792,27.172171032209906,26.961448996803377,27.172171032209906,29.08112986958741,0.8043426290903752,---,0.34589999995655
2d_by_size,"$[11,50]$",11_50,480,Linear_V3,Linear (28-feature block),480,7.355725003413384,6.660059388439169,7.96840947454143,5.43602669587446,3.917703152063715,-2.17236515658553,7.662449897250586,0.991134590451509,0.5004459149771303,50.5345500132534
2d_by_size,"$[11,50]$",11_50,480,NN_V3,Neural net (30-feature block),480,5.419657339096388,4.963641504497254,5.86844516048053,3.9579932114247565,2.75405606941295,-0.17866235773107927,5.41695604709313,0.9943341079191764,0.7748062121490673,119.21380000421775
