table,bucket,bucket_slug,bucket_count,model,display,N,SDPE_pct,SDPE_lo,SDPE_hi,MAPE_pct,MedAPE_pct,MSPE_pct,RMSPE_pct,R2,R2_alpha,time_ms
nd_by_size,"$[201,500]$",201_500,2107,MST_Ratio,Fixed MST scaling,2107,1.4583698860370162,1.420024255008056,1.4907852402283122,4.036649558281618,3.823505006944506,-4.036649558281618,4.291896196711906,0.9989670379629498,-1.133352981864593,128.7051999825053
nd_by_size,"$[201,500]$",201_500,2107,Hilbert,Custom Hilbert sort,2107,12.627106353896567,12.39832910560092,12.84422975421567,28.22795341358644,26.33503000280057,28.22795341358644,30.922249197150858,0.9594304111837743,---,143.8757999858353
nd_by_size,"$[201,500]$",201_500,2107,Linear_V3,Linear (28-feature block),2107,1.5027400475438448,1.440912343778191,1.5661973932508755,1.2573689062178395,0.7321102424973873,-0.7788018348790561,1.6922435328824754,0.9993635166616414,0.687136559598559,148.4133999911137
nd_by_size,"$[201,500]$",201_500,2107,NN_V3,Neural net (30-feature block),2107,0.5135617311698734,0.4952634543035453,0.5315825148632051,0.4142247611424646,0.34011384025706104,0.10956556610068434,0.525000084840681,0.999962792668176,0.9688642830367677,279.237299982924
nd_by_size,"$[201,500]$",201_500,2107,BHH,BHH,2107,8.041127168589416,7.543245423857286,8.541161544623671,27.440930792291706,29.788461035298095,-27.279764083108354,28.439665372841525,0.8753199766467895,---,5.8400999987497
nd_by_size,"$[201,500]$",201_500,2107,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,2107,1.4709440468583945,1.3684533156153484,1.5773152672670527,5.943079268357762,5.7283341478528085,5.943079268357762,6.1223231440262085,0.9956706754477647,-3.266001434777733,94.4013000116683
nd_by_size,"$[201,500]$",201_500,2107,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",2107,0.7433279076476194,0.7083480324201217,0.7816614084468787,0.6499070538754288,0.6298325718719333,0.3464589447047693,0.8199438640667729,0.9998910218963484,0.9230089540742534,95.9296000073663
nd_by_size,"$[201,500]$",201_500,2107,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),2107,2.760035314608893,2.677180385219108,2.8392668712921503,5.251338663074264,4.33998782849898,-5.251338663074264,5.932178117888397,0.998778860003371,-3.1696295766024614,99.304299976211
nd_by_size,"$[201,500]$",201_500,2107,Asymptotic_MST,Asymptotic MST ratio,81,1.6357853063902623,1.432468650485844,1.8208859349591775,1.4167340463380376,1.1209695265197779,-0.6953622576029125,1.7681311459842681,0.9995211503223126,-0.19221034298318784,263.7849999591708
nd_by_size,"$[201,500]$",201_500,2107,BHH_region,BHH (sampling region),2107,11.702927610889757,10.578402548178754,12.732174461009903,25.31285356446864,27.10786404916844,-23.595122340092242,26.33672931936606,0.8950961518510306,---,1.2690000003203
nd_by_size,"$[201,500]$",201_500,2107,LGBM_V4,GART 2.0 (32-feature variant),2107,0.4460811560503212,0.43030043413091273,0.4596920600400623,0.39304164776674694,0.2920600991187571,0.25108317268140323,0.5117975340037332,0.9999195332759124,0.971057190883262,122.7520999673288
nd_by_size,"$[201,500]$",201_500,2107,Interp_V3,Interpretable (same features),2107,1.2989234825519407,1.2745262773203463,1.321059067788824,1.1072820616910617,0.4655634488432794,-0.8785064550342693,1.5678568316774544,0.9993675515471279,---,386.1925000019255
nd_by_size,"$[501,1000]$",501_1000,3465,GART_2.0,GART 2.0,3465,0.4463953788602631,0.43889389364539005,0.4543750415988812,0.3952459167841507,0.23858881526946663,0.2847441917749904,0.5294247632802149,0.9999281828639567,0.9658612958528175,460.3685999754816
nd_by_size,"$[501,1000]$",501_1000,3465,MST_Ratio,Fixed MST scaling,3465,1.321120241379895,1.2950087577989813,1.345446552105769,3.8315030998110218,3.6711737089039573,-3.8315030998110218,4.0528102577128955,0.9990545292508876,-1.1372192889728394,330.6987000105437
nd_by_size,"$[501,1000]$",501_1000,3465,Hilbert,Custom Hilbert sort,3465,12.703918045539593,12.545000945588408,12.868847564254134,30.082674253412268,29.02408716071507,30.082674253412268,32.65440623987359,0.9532846480209094,---,794.7752000181936
nd_by_size,"$[501,1000]$",501_1000,3465,Linear_V3,Linear (28-feature block),3465,1.4098657100247365,1.3570531332986204,1.4680416675350638,1.225662312526903,0.7914180059097786,-0.8158371018151348,1.6287227634115562,0.9994712479400912,0.6705558952537531,265.7689999905415
nd_by_size,"$[501,1000]$",501_1000,3465,NN_V3,Neural net (30-feature block),3465,0.3556489376614459,0.34331409796460877,0.3683401323133092,0.2994676698677709,0.2533193291088145,-0.13874168935929668,0.38170527803755466,0.9999906547854854,0.9809674032600046,394.8323999939021
nd_by_size,"$[501,1000]$",501_1000,3465,BHH,BHH,3465,8.813570656116132,8.423472761156294,9.18518311224587,25.35987928895494,27.830722200629513,-24.97441249187667,26.48353996041582,0.8874745206436376,---,107.7529999893158
